944924284	20200906	202009	2020	2020.6740	INDGOV	ANDHRA PRADESH	IND					GOV			dal	DALIT			dal						1	1712	171	17	4	-9.2	2	1	2	-5.22648083623694	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944924285	20200906	202009	2020	2020.6740	INDGOV	ANDHRA PRADESH	IND					GOV			dal	DALIT			dal						1	1712	171	17	4	-9.2	6	1	6	-5.22648083623694	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944924309	20200906	202009	2020	2020.6740	ITA	ITALIAN	ITA																		1	111	111	11	3	-2.0	50	5	50	-1.93236714975845	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200906	https://www.afghanistannews.net/news/266312238/aprilia-sr-125-scooter-to-be-discontinued-to-favour-storm-125-
944924570	20200906	202009	2020	2020.6740	OPP	ACTIVIST						OPP													1	020	020	02	1	3.0	8	1	8	-8.55263157894732	4	Pharenda, Uttar Pradesh, India	IN	IN36	27.1	83.2833	-2088822	0							4	Pharenda, Uttar Pradesh, India	IN	IN36	27.1	83.2833	-2088822	20200906	https://www.siasat.com/green-activists-call-for-saving-vultures-from-extinction-1966741/
944924571	20200906	202009	2020	2020.6740	OPP	ACTIVIST						OPP													1	020	020	02	1	3.0	2	1	2	-8.55263157894732	4	Pharenda, Uttar Pradesh, India	IN	IN36	27.1	83.2833	-2088822	0							5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	20200906	https://www.siasat.com/green-activists-call-for-saving-vultures-from-extinction-1966741/
944924572	20200906	202009	2020	2020.6740	OPP	ACTIVIST						OPP													1	020	020	02	1	3.0	20	1	10	-8.55263157894732	4	Etah, Uttar Pradesh, India	IN	IN36	27.6333	78.6667	-2095537	0							4	Etah, Uttar Pradesh, India	IN	IN36	27.6333	78.6667	-2095537	20200906	https://www.siasat.com/green-activists-call-for-saving-vultures-from-extinction-1966741/
944925074	20200906	202009	2020	2020.6740	tel	TELUGU			tel																1	042	042	04	1	1.9	1	1	1	-5.22648083623694	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	0							4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944925075	20200906	202009	2020	2020.6740	tel	TELUGU			tel																1	042	042	04	1	1.9	1	1	1	-5.22648083623694	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	0							4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944925076	20200906	202009	2020	2020.6740	tel	TELUGU			tel						IND	VIJAYAWADA	IND								1	042	042	04	1	1.9	1	1	1	-5.22648083623694	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944925077	20200906	202009	2020	2020.6740	tel	TELUGU			tel						IND	VIJAYAWADA	IND								1	042	042	04	1	1.9	1	1	1	-5.22648083623694	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944925078	20200906	202009	2020	2020.6740	tel	TELUGU			tel						IND	VIJAYAWADA	IND								1	042	042	04	1	1.9	6	1	6	-5.22648083623694	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	4	Kaikalur, Andhra Pradesh, India	IN	IN02	16.5667	81.2	-2098925	20200906	https://www.indiatoday.in/india/story/narrow-escape-for-tdp-chief-chandrababu-naidu-as-convoy-collides-to-avoid-hitting-cow-1719022-2020-09-06
944926676	20200906	202009	2020	2020.6740											BUS	CORPORATION						BUS			1	043	043	04	1	2.8	10	1	10	-0.67934782608695	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944926678	20200906	202009	2020	2020.6740											CHN	CHINA	CHN								0	039	039	03	1	5.0	24	3	24	-2.63736263736263	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200906	https://www.philippinetimes.com/news/266309964/india-tactical-responses-to-china-left-china-stuck-in-quicksand
944926713	20200906	202009	2020	2020.6740											GOV	MINIST						GOV			1	020	020	02	1	3.0	66	9	62	-2.35226847155464	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://www.tribuneindia.com/news/punjab/punjab-chief-minister-asks-ministers-mlas-to-combat-negative-campaign-against-covid-testing-136870
944926715	20200906	202009	2020	2020.6740											GOV	FINANCE MINIST						GOV			0	040	040	04	1	1.0	5	1	5	-0.44052863436123	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200906	https://indianexpress.com/article/business/economy/development-bank-dfi-sitharaman-6584723/
944926719	20200906	202009	2020	2020.6740											GOV	MINIST						GOV			1	190	190	19	4	-10.0	5	1	5	-6.07142857142858	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://www.tribuneindia.com/news/punjab/punjab-chief-minister-asks-ministers-mlas-to-combat-negative-campaign-against-covid-testing-136870
944926720	20200906	202009	2020	2020.6740											GOVHLH	HEALTH OFFICIAL						GOV	HLH		1	040	040	04	1	1.0	3	1	3	-0.67934782608695	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944926722	20200906	202009	2020	2020.6740											IND	PUNE	IND								1	040	040	04	1	1.0	16	2	16	-1.75978260869565	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944926723	20200906	202009	2020	2020.6740											IND	PUNE	IND								1	040	040	04	1	1.0	2	1	2	-0.67934782608695	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944926732	20200906	202009	2020	2020.6740											LAB	WORKER						LAB			1	040	040	04	1	1.0	2	1	2	-0.67934782608695	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944926761	20200906	202009	2020	2020.6740											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-3.29457364341085	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ayodhya, Uttar Pradesh, India	IN	IN36	26.8	82.2	-2089412	20200906	http://www.asiantribune.com/node/96862
944926808	20200906	202009	2020	2020.6740											USAMED	THE US	USA					MED			1	112	112	11	3	-2.0	3	1	3	-3.29457364341085	0							4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	20200906	http://www.asiantribune.com/node/96862
944926873	20200906	202009	2020	2020.6740	BUD	BUDDHIST				BUD					LKA	SRI LANKAN	LKA								1	040	040	04	1	1.0	1	1	1	1.70132325141777	4	Matara, Southern, Sri Lanka	CE	CE34	5.94861	80.5428	-2228033	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Matara, Southern, Sri Lanka	CE	CE34	5.94861	80.5428	-2228033	20200906	https://island.lk/india-sri-lanka-online-workshop-to-mark-binara-poya-day/
944926875	20200906	202009	2020	2020.6740	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	5	1	5	0.26041666666667	4	Lakshadweep, Lakshadweep, India	IN	IN14	11	72.5	-2102359	0							4	Lakshadweep, Lakshadweep, India	IN	IN14	11	72.5	-2102359	20200906	https://indianexpress.com/article/india/uttar-pradesh-ease-of-doing-business-india-states-rank-6584733/
944926876	20200906	202009	2020	2020.6740	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	4	1	4	0.26041666666667	5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	0							5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	20200906	https://indianexpress.com/article/india/uttar-pradesh-ease-of-doing-business-india-states-rank-6584733/
944926887	20200906	202009	2020	2020.6740	BUS	CORPORATION						BUS													1	042	042	04	1	1.9	10	1	10	-0.67934782608695	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944926895	20200906	202009	2020	2020.6740	BUS	BANK						BUS													1	071	071	07	2	7.4	5	1	5	-0.44052863436123	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200906	https://indianexpress.com/article/business/economy/development-bank-dfi-sitharaman-6584723/
944926954	20200906	202009	2020	2020.6740	CHN	CHINESE	CHN								GOV	EXTERNAL AFFAIRS MINIST						GOV			0	013	013	01	1	0.4	3	3	3	-2.63736263736263	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200906	https://www.philippinetimes.com/news/266309964/india-tactical-responses-to-china-left-china-stuck-in-quicksand
944926955	20200906	202009	2020	2020.6740	CHN	CHINESE	CHN								GOV	EXTERNAL AFFAIRS MINIST						GOV			0	013	013	01	1	0.4	3	3	3	-2.63736263736263	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200906	https://www.philippinetimes.com/news/266309964/india-tactical-responses-to-china-left-china-stuck-in-quicksand
944926956	20200906	202009	2020	2020.6740	CHN	CHINESE	CHN								GOV	EXTERNAL AFFAIRS MINIST						GOV			0	080	080	08	2	5.0	3	3	3	-2.63736263736263	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200906	https://www.philippinetimes.com/news/266309964/india-tactical-responses-to-china-left-china-stuck-in-quicksand
944926957	20200906	202009	2020	2020.6740	CHN	CHINESE	CHN								GOV	EXTERNAL AFFAIRS MINIST						GOV			0	080	080	08	2	5.0	3	3	3	-2.63736263736263	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200906	https://www.philippinetimes.com/news/266309964/india-tactical-responses-to-china-left-china-stuck-in-quicksand
944926984	20200906	202009	2020	2020.6740	COP	POLICE						COP													1	080	080	08	2	5.0	10	1	10	-5.26315789473684	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200906	https://indianexpress.com/article/cities/ludhiana/punjab-inspector-booked-for-stripping-father-son-duo-surrenders-held-6584809/
944926992	20200906	202009	2020	2020.6740	COP	POLICE						COP													1	173	173	17	4	-5.0	36	2	24	-5.08340988217149	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200906	https://indianexpress.com/article/cities/ludhiana/punjab-inspector-booked-for-stripping-father-son-duo-surrenders-held-6584809/
944926995	20200906	202009	2020	2020.6740	COP	POLICE						COP													1	193	193	19	4	-10.0	27	2	20	-5.6401749359071	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200906	https://indianexpress.com/article/cities/ludhiana/punjab-inspector-booked-for-stripping-father-son-duo-surrenders-held-6584809/
944927037	20200906	202009	2020	2020.6740	CVL	VILLAGE						CVL													1	010	010	01	1	0.0	35	3	25	-3.11797364590847	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://www.tribuneindia.com/news/punjab/punjab-chief-minister-asks-ministers-mlas-to-combat-negative-campaign-against-covid-testing-136870
944927055	20200906	202009	2020	2020.6740	CVL	VILLAGE						CVL													1	190	190	19	4	-10.0	10	1	10	-6.07142857142858	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://www.tribuneindia.com/news/punjab/punjab-chief-minister-asks-ministers-mlas-to-combat-negative-campaign-against-covid-testing-136870
944927099	20200906	202009	2020	2020.6740	EDU	STUDENT						EDU													1	020	020	02	1	3.0	4	1	4	-2.72108843537415	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200906	https://indianexpress.com/article/opinion/columns/new-education-policy-nep-marginalised-6584653/
944927131	20200906	202009	2020	2020.6740	EUR	EUROPEAN	EUR								BUS	BANK						BUS			1	192	192	19	4	-9.5	9	3	9	-2.63736263736263	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200906	https://www.philippinetimes.com/news/266309964/india-tactical-responses-to-china-left-china-stuck-in-quicksand
944927219	20200906	202009	2020	2020.6740	GOV	MINIST						GOV													1	010	010	01	1	0.0	55	8	55	-0.907260153859663	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://www.tribuneindia.com/news/punjab/punjab-chief-minister-asks-ministers-mlas-to-combat-negative-campaign-against-covid-testing-136870
944927220	20200906	202009	2020	2020.6740	GOV	MINIST						GOV													1	010	010	01	1	0.0	8	3	8	-1.29465361068879	5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	0							5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	20200906	https://indianexpress.com/article/india/uttar-pradesh-ease-of-doing-business-india-states-rank-6584733/
944927244	20200906	202009	2020	2020.6740	GOV	FINANCE MINIST						GOV													0	040	040	04	1	1.0	5	1	5	-0.44052863436123	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200906	https://indianexpress.com/article/business/economy/development-bank-dfi-sitharaman-6584723/
944927250	20200906	202009	2020	2020.6740	GOV	FINANCE MINIST						GOV													1	060	060	06	2	6.0	25	2	20	-0.084946319886975	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200906	https://indianexpress.com/article/business/economy/development-bank-dfi-sitharaman-6584723/
944927252	20200906	202009	2020	2020.6740	GOV	GOVERNMENT						GOV													0	071	071	07	2	7.4	15	1	10	-0.44052863436123	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200906	https://indianexpress.com/article/business/economy/development-bank-dfi-sitharaman-6584723/
944927266	20200906	202009	2020	2020.6740	GOV	AUTHORITIES						GOV													0	112	112	11	3	-2.0	4	1	4	-0.67934782608695	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944927267	20200906	202009	2020	2020.6740	GOV	MINIST						GOV													0	120	120	12	3	-4.0	5	1	5	0.26041666666667	5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	0							5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	20200906	https://indianexpress.com/article/india/uttar-pradesh-ease-of-doing-business-india-states-rank-6584733/
944927280	20200906	202009	2020	2020.6740	GOV	GOVERNMENT						GOV			BUS	BUSINESS						BUS			1	084	084	08	2	7.0	6	1	6	1.60771290289363	4	Unnao, Uttar Pradesh, India	IN	IN36	26.5333	80.5	-2113875	4	Unnao, Uttar Pradesh, India	IN	IN36	26.5333	80.5	-2113875	4	Unnao, Uttar Pradesh, India	IN	IN36	26.5333	80.5	-2113875	20200906	https://timesofindia.indiatimes.com/business/india-business/how-up-jumped-10-places-to-2nd-spot-in-ease-of-doing-business/articleshow/77956444.cms
944927288	20200906	202009	2020	2020.6740	GOV	AUTHORITIES						GOV			HLH	HOSPITAL						HLH			0	090	090	09	2	-2.0	6	1	6	-0.67934782608695	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944927289	20200906	202009	2020	2020.6740	GOV	AUTHORITIES						GOV			HLH	HOSPITAL						HLH			0	090	090	09	2	-2.0	2	1	2	-0.67934782608695	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944927341	20200906	202009	2020	2020.6740	GOVHLH	HEALTH OFFICIAL						GOV	HLH												1	040	040	04	1	1.0	2	1	2	-0.67934782608695	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944927342	20200906	202009	2020	2020.6740	GOVHLH	HEALTH OFFICIAL						GOV	HLH												1	040	040	04	1	1.0	5	2	5	-2.2510335125279	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944927348	20200906	202009	2020	2020.6740	GOVHLH	HEALTH OFFICIAL						GOV	HLH		LAB	WORKER						LAB			1	040	040	04	1	1.0	2	1	2	-0.67934782608695	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
944927349	20200906	202009	2020	2020.6740	GOVHLH	HEALTH OFFICIAL						GOV	HLH		LAB	WORKER						LAB			1	040	040	04	1	1.0	8	2	8	-1.85811209091766	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200906	https://indianexpress.com/article/cities/pune/pune-coronavrius-update-ncp-sharad-pawar-6584729/
