947697179	20200921	202009	2020	2020.7151	AGR	FARMER						AGR			LEG	CONGRESS						LEG			0	111	111	11	3	-2.0	10	1	10	-4.74576271186441	4	Nadda, Uttaranchal, India	IN	IN39	29.8675	78.5822	6241460	4	Nadda, Uttaranchal, India	IN	IN39	29.8675	78.5822	6241460	4	Nadda, Uttaranchal, India	IN	IN39	29.8675	78.5822	6241460	20200921	https://indianexpress.com/article/india/what-happened-in-rajya-sabha-shameful-says-rajnath-6604106/
947697263	20200921	202009	2020	2020.7151	BUS	INDUSTRY						BUS													1	036	036	03	1	4.0	5	1	5	1.3986013986014	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	0							4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200921	https://timesofindia.indiatimes.com/city/surat/online-faculty-development-programme-at-svnit/articleshow/78222661.cms
947697265	20200921	202009	2020	2020.7151	BUS	INDUSTRY						BUS													1	046	046	04	1	7.0	5	1	5	1.3986013986014	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	0							4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200921	https://timesofindia.indiatimes.com/city/surat/online-faculty-development-programme-at-svnit/articleshow/78222661.cms
947697304	20200921	202009	2020	2020.7151	CHN	CHINESE	CHN																		1	0311	031	03	1	5.2	16	5	16	2.25252005644476	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200921	https://www.farmweekly.com.au/story/6932148/free-for-all-global-rush-to-free-trade-deals-leaves-ag-wins-vulnerable/
947697346	20200921	202009	2020	2020.7151	COP	DEPUTY						COP													1	020	020	02	1	3.0	2	1	2	0	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	0							4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	20200921	https://indianexpress.com/article/cities/lucknow/lucknow-asi-notice-to-police-over-changes-in-heritage-zone-6604093/
947697347	20200921	202009	2020	2020.7151	COP	DEPUTY						COP													1	020	020	02	1	3.0	2	1	2	0	4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	0							4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	20200921	https://indianexpress.com/article/cities/lucknow/lucknow-asi-notice-to-police-over-changes-in-heritage-zone-6604093/
947697358	20200921	202009	2020	2020.7151	COP	POLICE						COP													1	120	120	12	3	-4.0	3	1	3	0	4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	0							4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	20200921	https://indianexpress.com/article/cities/lucknow/lucknow-asi-notice-to-police-over-changes-in-heritage-zone-6604093/
947697361	20200921	202009	2020	2020.7151	COP	POLICE						COP													1	173	173	17	4	-5.0	60	6	40	-4.77114721601589	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200921	https://timesofindia.indiatimes.com/city/surat/gang-involved-in-debit-card-frauds-nabbed/articleshow/78222642.cms
947697362	20200921	202009	2020	2020.7151	COP	POLICE						COP													0	173	173	17	4	-5.0	10	1	10	-3.17460317460317	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	0							4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200921	https://timesofindia.indiatimes.com/city/surat/insurance-agent-nabbed-for-making-fake-documents/articleshow/78222720.cms
947697363	20200921	202009	2020	2020.7151	COP	POLICE						COP													1	1821	182	18	4	-9.0	10	1	10	-8.22784810126583	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200921	https://timesofindia.indiatimes.com/city/rajkot/23-year-old-man-rapes-ex-girlfriend-booked/articleshow/78222834.cms
947697370	20200921	202009	2020	2020.7151	COP	POLICE						COP			HLH	HOSPITAL						HLH			1	013	013	01	1	0.4	10	1	10	-7.84982935153584	4	Keshod, Gujarat, India	IN	IN09	21.3	70.25	-2100334	4	Keshod, Gujarat, India	IN	IN09	21.3	70.25	-2100334	4	Keshod, Gujarat, India	IN	IN09	21.3	70.25	-2100334	20200921	https://timesofindia.indiatimes.com/city/rajkot/covid-positive-patient-jumps-to-death-from-pvt-hospital/articleshow/78222689.cms
947697371	20200921	202009	2020	2020.7151	COP	POLICE						COP			HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	5	1	5	-7.84982935153584	4	Keshod, Gujarat, India	IN	IN09	21.3	70.25	-2100334	4	Keshod, Gujarat, India	IN	IN09	21.3	70.25	-2100334	4	Keshod, Gujarat, India	IN	IN09	21.3	70.25	-2100334	20200921	https://timesofindia.indiatimes.com/city/rajkot/covid-positive-patient-jumps-to-death-from-pvt-hospital/articleshow/78222689.cms
947697373	20200921	202009	2020	2020.7151	COP	DEPUTY						COP			IND	LUCKNOW	IND								1	020	020	02	1	3.0	5	1	5	0	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	20200921	https://indianexpress.com/article/cities/lucknow/lucknow-asi-notice-to-police-over-changes-in-heritage-zone-6604093/
947697374	20200921	202009	2020	2020.7151	COP	DEPUTY						COP			IND	LUCKNOW	IND								1	020	020	02	1	3.0	1	1	1	0	4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	4	Thakurganj, Bihar, India	IN	IN34	26.45	88.1333	-2112918	20200921	https://indianexpress.com/article/cities/lucknow/lucknow-asi-notice-to-police-over-changes-in-heritage-zone-6604093/
947697403	20200921	202009	2020	2020.7151	CRM	GANG						CRM													1	173	173	17	4	-5.0	4	1	4	-3.2183908045977	4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	0							4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	20200921	https://timesofindia.indiatimes.com/city/surat/gang-involved-in-debit-card-frauds-nabbed/articleshow/78222642.cms
947697407	20200921	202009	2020	2020.7151	CRM	GANG						CRM			IND	SURAT	IND								1	173	173	17	4	-5.0	6	1	6	-3.2183908045977	4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	20200921	https://timesofindia.indiatimes.com/city/surat/gang-involved-in-debit-card-frauds-nabbed/articleshow/78222642.cms
947697409	20200921	202009	2020	2020.7151	CRM	KILLERS						CRM			kan	KANNADA			kan						0	173	173	17	4	-5.0	3	1	3	-6.0126582278481	4	Kalburgi, Karnataka, India	IN	IN19	17.3333	76.8333	-2096786	4	Dharmasthala, Karnataka, India	IN	IN19	12.95	75.3833	-2094684	4	Kalburgi, Karnataka, India	IN	IN19	17.3333	76.8333	-2096786	20200921	https://indianexpress.com/article/india/how-190-sec-intercept-helped-police-join-dots-in-lankesh-kalburgi-killings-6604010/
947697444	20200921	202009	2020	2020.7151	DNK	DANISH	DNK								GOV	PRIME MINISTER						GOV			1	010	010	01	1	0.0	3	1	3	-3.74115267947421	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697445	20200921	202009	2020	2020.7151	DNK	DANISH	DNK								GOV	PRIME MINISTER						GOV			1	010	010	01	1	0.0	1	1	1	-3.74115267947421	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697446	20200921	202009	2020	2020.7151	DNK	DANISH	DNK								GOV	CHIEF MINISTER						GOV			1	030	030	03	1	4.0	3	1	3	-3.74115267947421	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697447	20200921	202009	2020	2020.7151	DNK	DANISH	DNK								GOV	PRIME MINISTER						GOV			1	030	030	03	1	4.0	1	1	1	-3.74115267947421	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697463	20200921	202009	2020	2020.7151	EDU	ECONOMIST						EDU			CHN	CHINESE	CHN								1	0311	031	03	1	5.2	64	5	64	2.25252005644476	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200921	https://www.farmweekly.com.au/story/6932148/free-for-all-global-rush-to-free-trade-deals-leaves-ag-wins-vulnerable/
947697579	20200921	202009	2020	2020.7151	GOV	CHIEF MINISTER						GOV													1	010	010	01	1	0.0	2	1	2	1.12781954887218	4	Atal, Dadra and Nagar Haveli, India	IN	IN06	20.2667	72.9667	-2088568	0							4	Atal, Dadra and Nagar Haveli, India	IN	IN06	20.2667	72.9667	-2088568	20200921	https://indianexpress.com/article/cities/lucknow/up-cm-review-meeting-textile-park-planned-for-bareilly-6604114/
947697580	20200921	202009	2020	2020.7151	GOV	PRIME MINISTER						GOV													1	010	010	01	1	0.0	1	1	1	-3.74115267947421	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	0							4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697581	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	8	1	8	-1.91693290734825	4	Thiruvananthapuram, Kerala, India	IN	IN13	8.50694	76.9569	-2113457	0							4	Thiruvananthapuram, Kerala, India	IN	IN13	8.50694	76.9569	-2113457	20200921	https://indianexpress.com/article/india/shashi-tharoor-bjp-using-media-as-weapon-of-mass-distraction-shifting-eyeballs-from-covid-china-economy-6604088/
947697584	20200921	202009	2020	2020.7151	GOV	PRIME MINISTER						GOV													1	010	010	01	1	0.0	15	2	15	-3.39660415998044	4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	0							4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	20200921	https://indianexpress.com/article/india/crucial-farm-reforms-through-trail-of-anger-discord-in-house-6603952/
947697593	20200921	202009	2020	2020.7151	GOV	MINIST						GOV													1	020	020	02	1	3.0	164	13	144	-3.31770593072767	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200921	https://indianexpress.com/article/india/crucial-farm-reforms-through-trail-of-anger-discord-in-house-6603952/
947697600	20200921	202009	2020	2020.7151	GOV	MINIST						GOV													1	020	020	02	1	3.0	87	9	87	-0.72211669347199	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200921	https://indianexpress.com/article/explained/an-expert-explains-roles-limitations-of-select-committees-and-other-parliamentary-panels-6604092/
947697603	20200921	202009	2020	2020.7151	GOV	CHIEF MINISTER						GOV													1	030	030	03	1	4.0	1	1	1	-3.74115267947421	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	0							4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697605	20200921	202009	2020	2020.7151	GOV	CHIEF MINISTER						GOV													1	040	040	04	1	1.0	2	1	2	1.12781954887218	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	0							4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	20200921	https://indianexpress.com/article/cities/lucknow/up-cm-review-meeting-textile-park-planned-for-bareilly-6604114/
947697610	20200921	202009	2020	2020.7151	GOV	MINIST OF STATE						GOV													0	051	051	05	1	3.4	14	2	14	-5.12079383215474	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	0							4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200921	https://indianexpress.com/article/india/oppn-says-farm-bills-death-warrants-for-farmers-bjp-calls-them-big-reform-6604119/
947697613	20200921	202009	2020	2020.7151	GOV	MINIST OF STATE						GOV													0	051	051	05	1	3.4	7	2	7	-1.94174509001637	4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	0							4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	20200921	https://indianexpress.com/article/india/oppn-says-farm-bills-death-warrants-for-farmers-bjp-calls-them-big-reform-6604119/
947697614	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													1	051	051	05	1	3.4	8	1	8	-4.74576271186441	4	Nadda, Uttaranchal, India	IN	IN39	29.8675	78.5822	6241460	0							4	Nadda, Uttaranchal, India	IN	IN39	29.8675	78.5822	6241460	20200921	https://indianexpress.com/article/india/what-happened-in-rajya-sabha-shameful-says-rajnath-6604106/
947697620	20200921	202009	2020	2020.7151	GOV	MINIST						GOV													1	090	090	09	2	-2.0	61	6	61	-3.0590120003203	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200921	https://indianexpress.com/article/explained/an-expert-explains-roles-limitations-of-select-committees-and-other-parliamentary-panels-6604092/
947697624	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													0	112	112	11	3	-2.0	6	1	6	-3.74115267947421	4	Anandpur Sahib, Punjab, India	IN	IN23	31.25	76.5	-2088828	0							4	Anandpur Sahib, Punjab, India	IN	IN23	31.25	76.5	-2088828	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697625	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													1	112	112	11	3	-2.0	54	5	54	-7.14827965197858	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697629	20200921	202009	2020	2020.7151	GOV	MINIST						GOV													0	120	120	12	3	-4.0	6	1	6	-4.83242400623539	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200921	https://indianexpress.com/article/india/crucial-farm-reforms-through-trail-of-anger-discord-in-house-6603952/
947697631	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													1	120	120	12	3	-4.0	29	3	29	-1.84957506556713	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200921	https://indianexpress.com/article/explained/an-expert-explains-roles-limitations-of-select-committees-and-other-parliamentary-panels-6604092/
947697633	20200921	202009	2020	2020.7151	GOV	MINIST						GOV													0	140	140	14	3	-6.5	10	1	10	-2.94599018003274	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200921	https://indianexpress.com/article/india/oppn-says-farm-bills-death-warrants-for-farmers-bjp-calls-them-big-reform-6604119/
947697634	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													0	1712	171	17	4	-9.2	6	1	6	-2.94599018003274	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	0							4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200921	https://indianexpress.com/article/india/oppn-says-farm-bills-death-warrants-for-farmers-bjp-calls-them-big-reform-6604119/
947697635	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													0	1712	171	17	4	-9.2	4	1	4	-2.94599018003274	4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	0							4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	20200921	https://indianexpress.com/article/india/oppn-says-farm-bills-death-warrants-for-farmers-bjp-calls-them-big-reform-6604119/
947697638	20200921	202009	2020	2020.7151	GOV	GOVERNMENT						GOV													0	180	180	18	4	-9.0	10	1	10	-3.74115267947421	4	Anandpur Sahib, Punjab, India	IN	IN23	31.25	76.5	-2088828	0							4	Anandpur Sahib, Punjab, India	IN	IN23	31.25	76.5	-2088828	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
947697644	20200921	202009	2020	2020.7151	GOV	MINIST						GOV			BUS	COMPANY						BUS			1	010	010	01	1	0.0	25	3	25	-1.85484286417353	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200921	https://in.news.yahoo.com/electronic-vaccine-intelligence-network-track-081354534.html
947697658	20200921	202009	2020	2020.7151	GOV	PRIME MINISTER						GOV			DNK	DANISH	DNK								1	051	051	05	1	3.4	3	1	3	-3.74115267947421	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	20200921	https://indianexpress.com/article/india/opp-states-see-new-faultline-centre-usurps-powers-weakens-federalism-6603978/
