945873441	20200911	202009	2020	2020.6877	FRA	FRANCE	FRA								SGP	SINGAPORE	SGP								0	057	057	05	1	8.0	2	1	2	4.95495495495496	1	France	FR	FR	46	2	FR	1	France	FR	FR	46	2	FR	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945873442	20200911	202009	2020	2020.6877	FRA	FRANCE	FRA								SGP	SINGAPORE	SGP								0	057	057	05	1	8.0	6	1	6	4.95495495495496	1	France	FR	FR	46	2	FR	1	Singapore	SN	SN	1.366667	103.8	SN	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945873448	20200911	202009	2020	2020.6877	FRA	FRANCE	FRA								USA	THE US	USA								0	057	057	05	1	8.0	2	1	2	4.95495495495496	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945873451	20200911	202009	2020	2020.6877	FRA	FRANCE	FRA								USA	THE US	USA								0	057	057	05	1	8.0	8	1	8	4.95495495495496	1	France	FR	FR	46	2	FR	1	France	FR	FR	46	2	FR	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945873614	20200911	202009	2020	2020.6877	GOV	FOREIGN OFFICE						GOV			ARG	ARGENTINA	ARG								1	040	040	04	1	1.0	3	2	3	0.58212058212058	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	Argentina	AR	AR	-34	-64	AR	20200911	https://www.argentinastar.com/news/266358726/india-argentina-holds-consultations-review-bilateral-cooperation
945873615	20200911	202009	2020	2020.6877	GOV	FOREIGN OFFICE						GOV			ARG	ARGENTINA	ARG								1	040	040	04	1	1.0	12	2	12	0.58212058212058	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	Argentina	AR	AR	-34	-64	AR	1	Argentina	AR	AR	-34	-64	AR	20200911	https://www.argentinastar.com/news/266358726/india-argentina-holds-consultations-review-bilateral-cooperation
945873648	20200911	202009	2020	2020.6877	GOV	EXTERNAL AFFAIRS MINIST						GOV			CHN	CHINA	CHN								1	036	036	03	1	4.0	4	1	4	-1.11111111111111	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945873651	20200911	202009	2020	2020.6877	GOV	EXTERNAL AFFAIRS MINIST						GOV			CHN	CHINA	CHN								1	046	046	04	1	7.0	4	1	4	-1.11111111111111	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945873728	20200911	202009	2020	2020.6877	GOV	FOREIGN MINIST						GOV			RUS	MOSCOW	RUS								1	042	042	04	1	1.9	10	1	10	1.31578947368421	1	India	IN	IN	20	77	IN	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200911	https://kashmirreader.com/2020/09/11/foreign-ministers-of-russia-india-china-meet-in-moscow/
945873729	20200911	202009	2020	2020.6877	GOV	FOREIGN MINIST						GOV			RUS	MOSCOW	RUS								1	043	043	04	1	2.8	10	1	10	1.31578947368421	1	India	IN	IN	20	77	IN	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200911	https://kashmirreader.com/2020/09/11/foreign-ministers-of-russia-india-china-meet-in-moscow/
945873847	20200911	202009	2020	2020.6877	GOVMIL	DEFENCE MINIST						GOV	MIL												0	070	070	07	2	7.0	2	1	2	0	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945873848	20200911	202009	2020	2020.6877	GOVMIL	DEFENCE MINIST						GOV	MIL												0	070	070	07	2	7.0	8	1	8	0	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945873849	20200911	202009	2020	2020.6877	GOVMIL	DEFENCE MINIST						GOV	MIL		GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	0	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945873850	20200911	202009	2020	2020.6877	GOVMIL	DEFENCE MINIST						GOV	MIL		GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	0	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945873851	20200911	202009	2020	2020.6877	GOVMIL	DEFENCE MINIST						GOV	MIL		GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	6	1	6	0	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945873926	20200911	202009	2020	2020.6877	IND	DELHI	IND																		0	090	090	09	2	-2.0	2	2	2	-4.42325874566656	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
945873927	20200911	202009	2020	2020.6877	IND	DELHI	IND																		0	090	090	09	2	-2.0	3	2	3	-4.21043159582474	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
945873928	20200911	202009	2020	2020.6877	IND	NEW DELHI	IND								CHN	CHINESE	CHN								1	036	036	03	1	4.0	4	1	4	-1.11111111111111	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945873930	20200911	202009	2020	2020.6877	IND	NEW DELHI	IND								CHN	CHINESE	CHN								1	046	046	04	1	7.0	4	1	4	-1.11111111111111	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945873933	20200911	202009	2020	2020.6877	IND	DELHI	IND								COP	POLICE						COP			0	090	090	09	2	-2.0	1	1	1	-5.68862275449102	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
945873934	20200911	202009	2020	2020.6877	IND	DELHI	IND								COP	POLICE						COP			0	090	090	09	2	-2.0	1	1	1	-5.68862275449102	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
945873936	20200911	202009	2020	2020.6877	IND	SRINAGAR	IND								MED	MEDIA						MED			1	043	043	04	1	2.8	20	2	20	1.32821098975531	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200911	https://kashmirreader.com/2020/09/11/meets-media-fraternity-from-jammu/
945873937	20200911	202009	2020	2020.6877	INDCOP	DELHI	IND					COP													0	090	090	09	2	-2.0	1	1	1	-5.68862275449102	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
945874232	20200911	202009	2020	2020.6877	MED	MEDIA						MED			IND	SRINAGAR	IND								1	042	042	04	1	1.9	20	2	20	1.32821098975531	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200911	https://kashmirreader.com/2020/09/11/meets-media-fraternity-from-jammu/
945874257	20200911	202009	2020	2020.6877	MEX	MEXICO	MEX																		1	190	190	19	4	-10.0	5	1	5	-6.34730538922156	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	0							4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200911	https://kashmirreader.com/2020/09/11/domestic-violence-during-covid-19-pandemic/
945874271	20200911	202009	2020	2020.6877	MIL	CARRIER						MIL													0	010	010	01	1	0.0	2	1	2	-2.65700483091788	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200911	https://www.thenigerianvoice.com/news/291699/expectations-as-akufo-addo-emerges-ecowas-chairman.html
945874273	20200911	202009	2020	2020.6877	MIL	COMBAT AIRCRAFT						MIL													1	014	014	01	1	0.0	8	1	8	0	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	0							4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945874274	20200911	202009	2020	2020.6877	MIL	COMBAT AIRCRAFT						MIL													1	014	014	01	1	0.0	2	1	2	0	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	0							1	France	FR	FR	46	2	FR	20200911	https://kashmirreader.com/2020/09/11/induction-of-rafale-jets-stern-message-to-those-eyeing-indias-sovereignty-rajnath/
945874283	20200911	202009	2020	2020.6877	MIL	ARMY						MIL			BUS	BANK						BUS			1	072	072	07	2	8.3	3	3	3	-1.64170377546288	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945874285	20200911	202009	2020	2020.6877	MIL	ARMY						MIL			CHN	CHINA	CHN								0	0874	087	08	2	10.0	2	1	2	-3.86029411764706	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20200911	https://www.express.co.uk/news/world/1334141/china-india-war-news-world-war-3-border-crisis-army-russia-Moscow-latest
945874571	20200911	202009	2020	2020.6877	RUS	MOSCOW	RUS								CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	2	4	-2.53575357535754	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945874575	20200911	202009	2020	2020.6877	RUS	MOSCOW	RUS								CHN	SHANGHAI	CHN								0	042	042	04	1	1.9	1	1	1	-1.11111111111111	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200911	https://kashmirreader.com/2020/09/11/jaishankar-to-meet-chinese-counterpart-wang-yi-in-moscow-mea/
945874580	20200911	202009	2020	2020.6877	RUS	RUSSIA	RUS								CHN	CHINA	CHN								1	046	046	04	1	7.0	2	1	2	1.31578947368421	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	India	IN	IN	20	77	IN	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200911	https://kashmirreader.com/2020/09/11/foreign-ministers-of-russia-india-china-meet-in-moscow/
945874585	20200911	202009	2020	2020.6877	RUS	MOSCOW	RUS								GOV	FOREIGN MINIST						GOV			1	042	042	04	1	1.9	10	1	10	1.31578947368421	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	India	IN	IN	20	77	IN	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200911	https://kashmirreader.com/2020/09/11/foreign-ministers-of-russia-india-china-meet-in-moscow/
945874587	20200911	202009	2020	2020.6877	RUS	MOSCOW	RUS								GOV	FOREIGN MINIST						GOV			1	043	043	04	1	2.8	10	1	10	1.31578947368421	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	India	IN	IN	20	77	IN	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200911	https://kashmirreader.com/2020/09/11/foreign-ministers-of-russia-india-china-meet-in-moscow/
945874591	20200911	202009	2020	2020.6877	RUS	RUSSIA	RUS								IGOUNO	UNSC		UNO				IGO			1	030	030	03	1	4.0	1	1	1	3.1700288184438	1	India	IN	IN	20	77	IN	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200911	https://www.republicworld.com/india-news/general-news/india-russia-discuss-partnership-in-nuclear-space-sectors-unsc.html
945874606	20200911	202009	2020	2020.6877	RUS	RUSSIAN	RUS								RUSGOV	SERGEY LAVROV	RUS					GOV			1	040	040	04	1	1.0	10	1	10	3.1700288184438	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	India	IN	IN	20	77	IN	20200911	https://www.republicworld.com/india-news/general-news/india-russia-discuss-partnership-in-nuclear-space-sectors-unsc.html
945874628	20200911	202009	2020	2020.6877	RUSGOV	SERGEY LAVROV	RUS					GOV			RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	10	1	10	3.1700288184438	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	India	IN	IN	20	77	IN	20200911	https://www.republicworld.com/india-news/general-news/india-russia-discuss-partnership-in-nuclear-space-sectors-unsc.html
945874664	20200911	202009	2020	2020.6877	SGP	SINGAPORE	SGP								FRA	FRANCE	FRA								0	057	057	05	1	8.0	2	1	2	4.95495495495496	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945874665	20200911	202009	2020	2020.6877	SGP	SINGAPORE	SGP								FRA	FRANCE	FRA								0	057	057	05	1	8.0	2	1	2	4.95495495495496	1	France	FR	FR	46	2	FR	1	France	FR	FR	46	2	FR	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945874666	20200911	202009	2020	2020.6877	SGP	SINGAPORE	SGP								FRA	FRANCE	FRA								0	057	057	05	1	8.0	6	1	6	4.95495495495496	1	Singapore	SN	SN	1.366667	103.8	SN	1	France	FR	FR	46	2	FR	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200911	https://kashmirreader.com/2020/09/11/india-japan-ink-mutual-military-logistics-agreement-2/
945874713	20200911	202009	2020	2020.6877	UAF	TERRORIST						UAF			COP	SECURITY FORCE						COP			1	120	120	12	3	-4.0	2	1	2	-5.68862275449102	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
945874714	20200911	202009	2020	2020.6877	UAF	TERRORIST						UAF			COP	SECURITY FORCE						COP			1	120	120	12	3	-4.0	8	1	8	-5.68862275449102	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200911	https://timesofindia.indiatimes.com/city/delhi/keeping-terrorists-arrest-under-wraps-may-have-averted-2008-blasts/articleshow/78048563.cms
