947017097	20200917	202009	2020	2020.7041											CHN	CHINA	CHN								0	072	072	07	2	8.3	8	1	8	-2.98507462686567	0							4	Karakoram Pass, China (general), China	CH	CH00	35.5133	77.8231	-1913524	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017098	20200917	202009	2020	2020.7041											CHN	CHINA	CHN								0	072	072	07	2	8.3	2	1	2	-2.98507462686567	0							4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017201	20200917	202009	2020	2020.7041											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	10	1	10	-1.02915951972556	0							4	Amaravati, Tamil Nadu, India	IN	IN25	10.0167	78.7833	-2088586	4	Amaravati, Tamil Nadu, India	IN	IN25	10.0167	78.7833	-2088586	20200917	https://indianexpress.com/article/india/andhra-hc-land-deals-gag-order-unprecedented-will-go-to-sc-jagan-govt-advisor-6599069/
947017220	20200917	202009	2020	2020.7041											IND	SURAT	IND								1	040	040	04	1	1.0	2	1	2	3.09278350515464	0							4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	20200917	https://www.thechronicle.com.au/news/wind-farm-poised-to-bring-hundreds-of-jobs-to-regi/4101068/
947017221	20200917	202009	2020	2020.7041											IND	SURAT	IND								1	042	042	04	1	1.9	20	10	20	3.09278350515464	0							4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200917	https://www.thechronicle.com.au/news/wind-farm-poised-to-bring-hundreds-of-jobs-to-regi/4101068/
947017222	20200917	202009	2020	2020.7041											IND	RANCHI	IND								1	130	130	13	3	-4.4	6	1	6	-3.1413612565445	0							4	Ranchi, Jharkhand, India	IN	IN38	23.35	85.3333	-2109068	4	Ranchi, Jharkhand, India	IN	IN38	23.35	85.3333	-2109068	20200917	https://timesofindia.indiatimes.com/city/ranchi/health-experts-warn-against-festive-rush-in-covid-season/articleshow/78155026.cms
947017512	20200917	202009	2020	2020.7041	AUS	AUSTRALIA	AUS								IND	SURAT	IND								1	040	040	04	1	1.0	20	10	20	3.09278350515464	4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	20200917	https://www.thechronicle.com.au/news/wind-farm-poised-to-bring-hundreds-of-jobs-to-regi/4101068/
947017548	20200917	202009	2020	2020.7041	BGR	BULGARIAN	BGR																		0	010	010	01	1	0.0	1	1	1	-7.01298701298701	4	Panaji, Goa, India	IN	IN33	15.4833	73.8333	-2106977	0							1	Bulgaria	BU	BU	43	25	BU	20200917	https://timesofindia.indiatimes.com/city/goa/court-allows-2-foreigners-accused-of-theft-to-travel-for-three-months/articleshow/78156367.cms
947017607	20200917	202009	2020	2020.7041	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	2	1	2	-3.81165919282511	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/industry-gasps-for-oxygen-suppliers-say-told-to-focus-on-medical-needs/articleshow/78153946.cms
947017613	20200917	202009	2020	2020.7041	BUS	INDUSTRY						BUS													1	012	012	01	1	-0.4	3	1	3	-0.33557046979866	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/city-industrialists-pooh-pooh-ministers-claims/articleshow/78154681.cms
947017621	20200917	202009	2020	2020.7041	BUS	INDUSTRY						BUS													1	020	020	02	1	3.0	2	1	2	-3.81165919282511	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/industry-gasps-for-oxygen-suppliers-say-told-to-focus-on-medical-needs/articleshow/78153946.cms
947017643	20200917	202009	2020	2020.7041	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	1	1	1	-0.69444444444444	4	Stockholm, Stockholm, Sweden	SW	SW26	59.3333	18.05	-2524279	0							4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200917	https://www.newsindiatimes.com/spotify-falls-after-apple-launches-new-services-bundle/
947017666	20200917	202009	2020	2020.7041	BUS	INDUSTRY						BUS			IND	LUDHIANA	IND								1	010	010	01	1	0.0	3	1	3	-3.81165919282511	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/industry-gasps-for-oxygen-suppliers-say-told-to-focus-on-medical-needs/articleshow/78153946.cms
947017667	20200917	202009	2020	2020.7041	BUS	INDUSTRY						BUS			IND	LUDHIANA	IND								1	020	020	02	1	3.0	3	1	3	-3.81165919282511	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/industry-gasps-for-oxygen-suppliers-say-told-to-focus-on-medical-needs/articleshow/78153946.cms
947017780	20200917	202009	2020	2020.7041	CAN	OTTAWA	CAN								PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	5	1	5	-2.63852242744063	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200917	https://www.sikh24.com/2020/09/17/wso-canada-mli-khalistan-report-parrots-indian-narratives/
947017781	20200917	202009	2020	2020.7041	CAN	OTTAWA	CAN								PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	2	1	2	-2.63852242744063	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20200917	https://www.sikh24.com/2020/09/17/wso-canada-mli-khalistan-report-parrots-indian-narratives/
947017783	20200917	202009	2020	2020.7041	CAN	OTTAWA	CAN								SIK	SIKH				SIK					1	020	020	02	1	3.0	3	1	3	-2.63852242744063	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200917	https://www.sikh24.com/2020/09/17/wso-canada-mli-khalistan-report-parrots-indian-narratives/
947017828	20200917	202009	2020	2020.7041	CHN	CHINA	CHN																		1	042	042	04	1	1.9	1	1	1	-2.98507462686567	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	0							4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017829	20200917	202009	2020	2020.7041	CHN	CHINA	CHN																		1	042	042	04	1	1.9	4	1	4	-2.98507462686567	4	Gogra, North-West Frontier, Pakistan	PK	PK03	34.4781	72.5416	-2760247	0							4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017833	20200917	202009	2020	2020.7041	CHN	CHINESE	CHN																		0	120	120	12	3	-4.0	1	1	1	-2.98507462686567	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	0							4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017844	20200917	202009	2020	2020.7041	CHN	CHINA	CHN								IND	NEW DELHI	IND								1	043	043	04	1	2.8	3	1	3	-2.98507462686567	4	Karakoram Pass, China (general), China	CH	CH00	35.5133	77.8231	-1913524	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017845	20200917	202009	2020	2020.7041	CHN	CHINA	CHN								IND	NEW DELHI	IND								1	043	043	04	1	2.8	2	1	2	-2.98507462686567	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947017847	20200917	202009	2020	2020.7041	CHN	TIBET	CHN								MIL	MILITARY						MIL			1	051	051	05	1	3.4	10	1	10	-3.48605577689243	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200917	https://www.newsindiatimes.com/secret-tibetan-military-force-raises-stakes-in-india-china-clash/
947017971	20200917	202009	2020	2020.7041	CRM	THIEVES						CRM													1	173	173	17	4	-5.0	60	6	60	-0.0474320145425783	4	Nagapattinam, Tamil Nadu, India	IN	IN25	10.7667	79.8333	-2105316	0							4	Nagapattinam, Tamil Nadu, India	IN	IN25	10.7667	79.8333	-2105316	20200917	https://www.newsindiatimes.com/uk-hands-over-to-india-statues-stolen-from-hindu-temple-in-1978/
947018165	20200917	202009	2020	2020.7041	EDU	STUDENT						EDU													0	120	120	12	3	-4.0	10	1	10	-4.97925311203319	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/we-will-not-let-cong-hush-up-ration-kits-issue/articleshow/78154707.cms
947018216	20200917	202009	2020	2020.7041	ELI	RETIRED						ELI													1	020	020	02	1	3.0	2	1	2	-7.01298701298701	4	Panaji, Goa, India	IN	IN33	15.4833	73.8333	-2106977	0							4	Panaji, Goa, India	IN	IN33	15.4833	73.8333	-2106977	20200917	https://timesofindia.indiatimes.com/city/goa/court-allows-2-foreigners-accused-of-theft-to-travel-for-three-months/articleshow/78156367.cms
947018315	20200917	202009	2020	2020.7041	GBR	UNITED KINGDOM	GBR								HIN	HINDU				HIN					1	0841	084	08	2	7.0	60	6	60	-0.0474320145425783	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	20200917	https://www.newsindiatimes.com/uk-hands-over-to-india-statues-stolen-from-hindu-temple-in-1978/
947018340	20200917	202009	2020	2020.7041	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	25	4	25	-3.96138810337606	4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	0							4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	20200917	https://www.msn.com/en-xl/news/other/why-india-e2-80-99s-covid-problem-could-be-bigger-than-we-think/ar-BB197f3h
947018341	20200917	202009	2020	2020.7041	GOV	HIGH COMMISSION						GOV													1	010	010	01	1	0.0	40	9	40	0.109977023329737	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	0							5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	20200917	https://www.newsindiatimes.com/uk-hands-over-to-india-statues-stolen-from-hindu-temple-in-1978/
947018350	20200917	202009	2020	2020.7041	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	5	1	5	-2.79503105590062	1	India	IN	IN	20	77	IN	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20200917	https://www.towleroad.com/2020/09/scientific-american-endorsement/
947018387	20200917	202009	2020	2020.7041	GOV	GOVERNMENT						GOV													0	042	042	04	1	1.9	10	1	10	-1.02915951972556	4	Amaravati, Tamil Nadu, India	IN	IN25	10.0167	78.7833	-2088586	0							4	Amaravati, Tamil Nadu, India	IN	IN25	10.0167	78.7833	-2088586	20200917	https://indianexpress.com/article/india/andhra-hc-land-deals-gag-order-unprecedented-will-go-to-sc-jagan-govt-advisor-6599069/
947018446	20200917	202009	2020	2020.7041	GOV	PRESIDENT						GOV			BUS	INDUSTRY						BUS			1	012	012	01	1	-0.4	5	1	5	-0.33557046979866	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/city-industrialists-pooh-pooh-ministers-claims/articleshow/78154681.cms
947018469	20200917	202009	2020	2020.7041	GOV	PRESIDENT						GOV			IND	LUDHIANA	IND								1	012	012	01	1	-0.4	3	1	3	-0.33557046979866	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/city-industrialists-pooh-pooh-ministers-claims/articleshow/78154681.cms
947018471	20200917	202009	2020	2020.7041	GOV	HIGH COMMISSION						GOV			INDGOV	TAMIL NADU	IND					GOV			1	010	010	01	1	0.0	28	7	28	0.0841100511656257	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	20200917	https://www.newsindiatimes.com/uk-hands-over-to-india-statues-stolen-from-hindu-temple-in-1978/
947018560	20200917	202009	2020	2020.7041	GOV	GOVERNMENT						GOV			tib	TIBETAN			tib						0	051	051	05	1	3.4	2	1	2	-3.48605577689243	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200917	https://www.newsindiatimes.com/secret-tibetan-military-force-raises-stakes-in-india-china-clash/
947018561	20200917	202009	2020	2020.7041	GOVBUS	INDUSTRY MINIST						GOV	BUS												1	036	036	03	1	4.0	4	1	4	-0.33557046979866	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/city-industrialists-pooh-pooh-ministers-claims/articleshow/78154681.cms
947018562	20200917	202009	2020	2020.7041	GOVBUS	INDUSTRY MINIST						GOV	BUS		IND	LUDHIANA	IND								1	036	036	03	1	4.0	6	1	6	-0.33557046979866	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/city-industrialists-pooh-pooh-ministers-claims/articleshow/78154681.cms
947018567	20200917	202009	2020	2020.7041	GOVCVL	GOVERNMENT						GOV	CVL												1	010	010	01	1	0.0	38	4	38	-5.77248013074404	4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	0							4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	20200917	https://www.msn.com/en-xl/news/other/why-india-e2-80-99s-covid-problem-could-be-bigger-than-we-think/ar-BB197f3h
947018568	20200917	202009	2020	2020.7041	GOVCVL	GOVERNMENT						GOV	CVL												1	010	010	01	1	0.0	6	3	6	-5.71750186498269	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	0							4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	20200917	https://www.msn.com/en-xl/news/other/why-india-e2-80-99s-covid-problem-could-be-bigger-than-we-think/ar-BB197f3h
947018596	20200917	202009	2020	2020.7041	HIN	HINDU				HIN															0	010	010	01	1	0.0	3	1	3	-2.79503105590062	1	India	IN	IN	20	77	IN	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20200917	https://www.towleroad.com/2020/09/scientific-american-endorsement/
947018655	20200917	202009	2020	2020.7041	IND	SURAT	IND																		1	040	040	04	1	1.0	38	10	38	3.09278350515464	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	0							4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	20200917	https://www.thechronicle.com.au/news/wind-farm-poised-to-bring-hundreds-of-jobs-to-regi/4101068/
947018658	20200917	202009	2020	2020.7041	IND	LUDHIANA	IND																		1	120	120	12	3	-4.0	6	1	6	-4.97925311203319	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/we-will-not-let-cong-hush-up-ration-kits-issue/articleshow/78154707.cms
947018659	20200917	202009	2020	2020.7041	IND	SURAT	IND								AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	20	10	20	3.09278350515464	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	20200917	https://www.thechronicle.com.au/news/wind-farm-poised-to-bring-hundreds-of-jobs-to-regi/4101068/
947018660	20200917	202009	2020	2020.7041	IND	SURAT	IND								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	20	10	20	3.09278350515464	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Toowoomba, Queensland, Australia	AS	AS04	-27.5606	151.954	-1605321	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200917	https://www.thechronicle.com.au/news/wind-farm-poised-to-bring-hundreds-of-jobs-to-regi/4101068/
947018661	20200917	202009	2020	2020.7041	IND	NEW DELHI	IND								CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	-2.98507462686567	4	Karakoram Pass, China (general), China	CH	CH00	35.5133	77.8231	-1913524	4	Gogra, North-West Frontier, Pakistan	PK	PK03	34.4781	72.5416	-2760247	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947018662	20200917	202009	2020	2020.7041	IND	NEW DELHI	IND								CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-2.98507462686567	4	Gogra, North-West Frontier, Pakistan	PK	PK03	34.4781	72.5416	-2760247	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	4	Depsang Plains, India (general), India	IN	IN00	35.25	78.0049	-2094348	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947018665	20200917	202009	2020	2020.7041	IND	RAJASTHAN	IND								HLH	DOCTOR						HLH			0	013	013	01	1	0.4	22	3	22	-5.7628512855019	4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	22.7167	75.8333	-2097803	20200917	https://www.msn.com/en-xl/news/other/why-india-e2-80-99s-covid-problem-could-be-bigger-than-we-think/ar-BB197f3h
947018893	20200917	202009	2020	2020.7041	LEG	CONGRESS						LEG													0	120	120	12	3	-4.0	10	1	10	-4.97925311203319	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/we-will-not-let-cong-hush-up-ration-kits-issue/articleshow/78154707.cms
947018919	20200917	202009	2020	2020.7041	LEG	SENATE						LEG			USA	DELAWARE	USA								1	051	051	05	1	3.4	4	1	4	-2.79503105590062	1	India	IN	IN	20	77	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	20200917	https://www.towleroad.com/2020/09/scientific-american-endorsement/
947018920	20200917	202009	2020	2020.7041	LEG	SENATE						LEG			USA	DELAWARE	USA								1	051	051	05	1	3.4	1	1	1	-2.79503105590062	1	India	IN	IN	20	77	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20200917	https://www.towleroad.com/2020/09/scientific-american-endorsement/
947018922	20200917	202009	2020	2020.7041	LEGGOV	CONGRESS						LEG	GOV												1	141	141	14	3	-6.5	10	1	10	-4.97925311203319	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200917	https://timesofindia.indiatimes.com/city/ludhiana/we-will-not-let-cong-hush-up-ration-kits-issue/articleshow/78154707.cms
947019006	20200917	202009	2020	2020.7041	MIL	ARMY						MIL			CHN	CHINA	CHN								1	014	014	01	1	0.0	1	1	1	-2.98507462686567	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Karakoram Pass, China (general), China	CH	CH00	35.5133	77.8231	-1913524	4	Karakoram Pass, China (general), China	CH	CH00	35.5133	77.8231	-1913524	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
947019007	20200917	202009	2020	2020.7041	MIL	ARMY						MIL			CHN	CHINA	CHN								1	014	014	01	1	0.0	4	1	4	-2.98507462686567	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Karakoram Pass, China (general), China	CH	CH00	35.5133	77.8231	-1913524	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200917	https://indianexpress.com/article/india/ladakh-china-lac-no-ground-lost-in-depsang-but-india-hasnt-accessed-large-parts-for-15-years-6599063/
