948107050	20200923	202009	2020	2020.7205	CHN	CHINA	CHN																		1	162	162	16	4	-5.6	12	4	12	-3.44024579564278	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200923	https://www.dailyexcelsior.com/india-china-agree-to-stop-sending-more-troops-to-lac/
948107148	20200923	202009	2020	2020.7205	COP	POLICE						COP													1	112	112	11	3	-2.0	10	1	10	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	0							5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948107180	20200923	202009	2020	2020.7205	COP	POLICE						COP			IND	KERALA	IND								1	042	042	04	1	1.9	2	1	2	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948107181	20200923	202009	2020	2020.7205	COP	POLICE						COP			IND	KERALA	IND								1	173	173	17	4	-5.0	2	1	2	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948107282	20200923	202009	2020	2020.7205	CVL	COMMUNITY						CVL													0	042	042	04	1	1.9	8	1	8	2.23186608803472	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	0							4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200923	https://indianewengland.com/2020/09/far-from-being-a-mystical-religion-hinduism-has-a-profound-influence-on-the-west/
948107300	20200923	202009	2020	2020.7205	CVL	CITIZEN						CVL													1	110	110	11	3	-2.0	6	2	6	-0.912660637791525	4	Mahatma, Rajasthan, India	IN	IN24	28.6293	75.071	10446865	0							4	Mahatma, Rajasthan, India	IN	IN24	28.6293	75.071	10446865	20200923	https://indianewengland.com/2020/09/pandemic-a-time-for-humanity-to-change-its-very-basic-philosophy/
948107327	20200923	202009	2020	2020.7205	CVL	POPULATION						CVL			IND	ASSAM	IND								1	042	042	04	1	1.9	10	1	10	-2.33644859813084	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200923	https://indianewengland.com/2020/09/rhino-poaching-in-assam-has-reduced-by-86-minister/
948107648	20200923	202009	2020	2020.7205	GBR	LONDON	GBR								SIK	SIKH				SIK					1	180	180	18	4	-9.0	10	1	10	-5.16304347826087	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	5	Punjab, Punjab, India	IN	IN23	30.9167	75.4167	-2108367	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	51.5	-1.25	-2589736	20200923	https://indianewengland.com/2020/09/sikh-man-assaulted-in-england-asked-if-he-was-taliban-2/
948107710	20200923	202009	2020	2020.7205	GOV	MINIST						GOV													1	051	051	05	1	3.4	8	1	8	-2.33644859813084	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	0							4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200923	https://indianewengland.com/2020/09/rhino-poaching-in-assam-has-reduced-by-86-minister/
948107711	20200923	202009	2020	2020.7205	GOV	MINIST						GOV													1	051	051	05	1	3.4	2	1	2	-2.33644859813084	4	Kaziranga, Assam, India	IN	IN03	26.6	93.4667	-2100208	0							4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200923	https://indianewengland.com/2020/09/rhino-poaching-in-assam-has-reduced-by-86-minister/
948107721	20200923	202009	2020	2020.7205	GOV	MINIST OF STATE						GOV													1	060	060	06	2	6.0	15	3	15	0.55473356950537	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200923	http://www.deccanchronicle.com/nation/current-affairs/230920/pm-modis-visit-to-58-countries-since-2015-cost-the-centre-rs-517-cror.html
948107769	20200923	202009	2020	2020.7205	GOV	PRESIDENT						GOV			AFR	AFRICA	AFR								0	042	042	04	1	1.9	5	1	5	1.01302460202605	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200923	https://in.news.yahoo.com/india-promise-africas-most-steadfast-184122226.html
948107867	20200923	202009	2020	2020.7205	GOV	MINIST OF STATE						GOV			RUS	RUSSIA	RUS								1	043	043	04	1	2.8	4	4	4	0.48435618805799	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20200923	http://www.deccanchronicle.com/nation/current-affairs/230920/pm-modis-visit-to-58-countries-since-2015-cost-the-centre-rs-517-cror.html
948107869	20200923	202009	2020	2020.7205	GOV	MINIST OF STATE						GOV			RUS	RUSSIA	RUS								1	060	060	06	2	6.0	8	2	8	0.72074177964781	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200923	http://www.deccanchronicle.com/nation/current-affairs/230920/pm-modis-visit-to-58-countries-since-2015-cost-the-centre-rs-517-cror.html
948107962	20200923	202009	2020	2020.7205	HIN	HINDU				HIN															0	071	071	07	2	7.4	8	1	8	2.23186608803472	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	0							4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200923	https://indianewengland.com/2020/09/far-from-being-a-mystical-religion-hinduism-has-a-profound-influence-on-the-west/
948107971	20200923	202009	2020	2020.7205	HLH	DOCTOR						HLH													1	020	020	02	1	3.0	7	2	7	-5.27230283576941	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200923	https://www.sify.com/finance/hcs-across-states-witness-surge-in-abortion-cases-news-news-ujwtORhfcciaa.html
948108013	20200923	202009	2020	2020.7205	IND	KERALA	IND																		1	043	043	04	1	2.8	38	5	30	-3.53487529436623	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	0							5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948108014	20200923	202009	2020	2020.7205	IND	NEW DELHI	IND																		1	130	130	13	3	-4.4	4	2	4	-0.912660637791525	1	Iran	IR	IR	32	53	IR	0							4	Mahatma, Rajasthan, India	IN	IN24	28.6293	75.071	10446865	20200923	https://indianewengland.com/2020/09/pandemic-a-time-for-humanity-to-change-its-very-basic-philosophy/
948108016	20200923	202009	2020	2020.7205	IND	KERALA	IND								COP	POLICE						COP			1	043	043	04	1	2.8	2	1	2	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948108017	20200923	202009	2020	2020.7205	IND	ASSAM	IND								CVL	POPULATION						CVL			1	043	043	04	1	2.8	10	1	10	-2.33644859813084	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200923	https://indianewengland.com/2020/09/rhino-poaching-in-assam-has-reduced-by-86-minister/
948108018	20200923	202009	2020	2020.7205	IND	KERALA	IND								INDCOP	KERALA	IND					COP			1	043	043	04	1	2.8	1	1	1	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948108019	20200923	202009	2020	2020.7205	IND	BANGALORE	IND								NGA	LAGOS	NGA								0	060	060	06	2	6.0	4	1	4	-1.2216404886562	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Lagos, Lagos, Nigeria	NI	NI05	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	6.45306	3.39583	-2017355	20200923	https://skift.com/2020/09/22/united-airlines-will-remain-half-its-size-until-vaccine-is-widely-distributed-ceo/
948108022	20200923	202009	2020	2020.7205	IND	NEW DELHI	IND								SIKCVL	SIKH				SIK		CVL			1	141	141	14	3	-6.5	60	12	60	-8.57142857142859	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Panja Sahib, Punjab, Pakistan	PK	PK04	33.8216	72.6919	245297	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200923	https://www.batonrougepost.com/news/266478121/delhi-sad-workers-protest-against-atrocities-on-sikhs-in-pak
948108024	20200923	202009	2020	2020.7205	INDCOP	KERALA	IND					COP			IND	KERALA	IND								1	042	042	04	1	1.9	1	1	1	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948108025	20200923	202009	2020	2020.7205	INDCOP	KERALA	IND					COP			IND	KERALA	IND								1	173	173	17	4	-5.0	1	1	1	-7.92079207920792	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200923	http://www.deccanchronicle.com/nation/220920/police-arrest-key-accused-in-2008-bengaluru-serial-blasts.html
948108271	20200923	202009	2020	2020.7205	LAB	WORKER						LAB			SIKCVL	SIKH				SIK		CVL			1	141	141	14	3	-6.5	24	12	24	-8.57142857142859	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Panja Sahib, Punjab, Pakistan	PK	PK04	33.8216	72.6919	245297	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200923	https://www.batonrougepost.com/news/266478121/delhi-sad-workers-protest-against-atrocities-on-sikhs-in-pak
948108398	20200923	202009	2020	2020.7205	MED	WRITER						MED													1	010	010	01	1	0.0	20	2	20	-2.35448216165828	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200923	https://indianewengland.com/2020/09/how-writing-became-a-tool-for-self-discovery-empowerment-for-these-women/
948108426	20200923	202009	2020	2020.7205	MED	PUBLICATION						MED													0	071	071	07	2	7.4	8	1	8	2.23186608803472	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	0							4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200923	https://indianewengland.com/2020/09/far-from-being-a-mystical-religion-hinduism-has-a-profound-influence-on-the-west/
948108449	20200923	202009	2020	2020.7205	MED	MEDIA						MED			GOV	CABINET						GOV			1	020	020	02	1	3.0	10	1	10	-3.42250196695516	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200923	http://www.lankaweb.com/news/items/2020/09/22/cattle-slaughter-ban-and-common-sense/
948108477	20200923	202009	2020	2020.7205	MED	PUBLICATION						MED			USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	2.23186608803472	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200923	https://indianewengland.com/2020/09/far-from-being-a-mystical-religion-hinduism-has-a-profound-influence-on-the-west/
948108505	20200923	202009	2020	2020.7205	MIL	COMMANDER						MIL													0	010	010	01	1	0.0	20	3	20	-5.40516663519377	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200923	https://www.clickondetroit.com/news/world/2020/09/22/india-says-some-progress-made-in-military-talks-with-china/
948108512	20200923	202009	2020	2020.7205	MIL	MILITARY						MIL													0	130	130	13	3	-4.4	860	85	860	-6.18095548517593	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200923	https://www.clickondetroit.com/news/world/2020/09/22/india-says-some-progress-made-in-military-talks-with-china/
948108537	20200923	202009	2020	2020.7205	MILMIL	MILITARY						MIL	MIL												1	046	046	04	1	7.0	37	5	37	-3.16900732234791	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200923	https://www.dailyexcelsior.com/india-china-agree-to-stop-sending-more-troops-to-lac/
948108576	20200923	202009	2020	2020.7205	NGA	LAGOS	NGA								IND	BANGALORE	IND								0	060	060	06	2	6.0	4	1	4	-1.2216404886562	4	Lagos, Lagos, Nigeria	NI	NI05	6.45306	3.39583	-2017355	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Lagos, Lagos, Nigeria	NI	NI05	6.45306	3.39583	-2017355	20200923	https://skift.com/2020/09/22/united-airlines-will-remain-half-its-size-until-vaccine-is-widely-distributed-ceo/
948108623	20200923	202009	2020	2020.7205	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								1	114	114	11	3	-2.0	32	16	32	-1.06666666666667	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200923	https://www.batonrougepost.com/news/266478126/pak-wants-to-make-gilgit-baltistan-its-province-activist
948108624	20200923	202009	2020	2020.7205	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								1	114	114	11	3	-2.0	128	16	128	-1.06666666666667	4	Gilgit Baltistan, Northern Areas, Pakistan	PK	PK07	36	75	10789791	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200923	https://www.batonrougepost.com/news/266478126/pak-wants-to-make-gilgit-baltistan-its-province-activist
948108627	20200923	202009	2020	2020.7205	PAKGOV	PAKISTAN	PAK					GOV			PAK	PAKISTAN	PAK								0	141	141	14	3	-6.5	12	12	12	-8.57142857142859	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Panja Sahib, Punjab, Pakistan	PK	PK04	33.8216	72.6919	245297	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200923	https://www.batonrougepost.com/news/266478121/delhi-sad-workers-protest-against-atrocities-on-sikhs-in-pak
948108628	20200923	202009	2020	2020.7205	PAKGOV	PAKISTAN	PAK					GOV			PAK	PAKISTAN	PAK								0	141	141	14	3	-6.5	12	12	12	-8.57142857142859	4	Panja Sahib, Punjab, Pakistan	PK	PK04	33.8216	72.6919	245297	4	Panja Sahib, Punjab, Pakistan	PK	PK04	33.8216	72.6919	245297	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200923	https://www.batonrougepost.com/news/266478121/delhi-sad-workers-protest-against-atrocities-on-sikhs-in-pak
948108667	20200923	202009	2020	2020.7205	RUS	RUSSIA	RUS								BRA	BRAZIL	BRA								1	042	042	04	1	1.9	8	4	8	0.64952495728997	1	Brazil	BR	BR	-10	-55	BR	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200923	http://www.deccanchronicle.com/nation/current-affairs/230920/pm-modis-visit-to-58-countries-since-2015-cost-the-centre-rs-517-cror.html
948108673	20200923	202009	2020	2020.7205	RUS	RUSSIA	RUS								GOV	MINIST OF STATE						GOV			1	042	042	04	1	1.9	4	4	4	0.48435618805799	1	Russia	RS	RS	60	100	RS	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	Russia	RS	RS	60	100	RS	20200923	http://www.deccanchronicle.com/nation/current-affairs/230920/pm-modis-visit-to-58-countries-since-2015-cost-the-centre-rs-517-cror.html
948108725	20200923	202009	2020	2020.7205	SIKCVL	SIKH				SIK		CVL			PAKGOV	PAKISTAN	PAK					GOV			0	141	141	14	3	-6.5	12	12	12	-8.57142857142859	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200923	https://www.batonrougepost.com/news/266478121/delhi-sad-workers-protest-against-atrocities-on-sikhs-in-pak
948108726	20200923	202009	2020	2020.7205	SIKCVL	SIKH				SIK		CVL			PAKGOV	PAKISTAN	PAK					GOV			0	141	141	14	3	-6.5	84	12	84	-8.57142857142859	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Panja Sahib, Punjab, Pakistan	PK	PK04	33.8216	72.6919	245297	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200923	https://www.batonrougepost.com/news/266478121/delhi-sad-workers-protest-against-atrocities-on-sikhs-in-pak
948109697	20200923	202009	2020	2020.7205	USAGOV	UNITED STATES	USA					GOV			CHN	CHINA	CHN								0	010	010	01	1	0.0	1	1	1	0.14684287812041	1	India	IN	IN	20	77	IN	1	Turkey	TU	TU	39.059012	34.911546	TU	1	Iran	IR	IR	32	53	IR	20200923	http://www.wboc.com/story/42666019/china-top-global-emitter-aims-to-go-carbon-neutral-by-2060
948109829	20200923	202009	2020	2020.7205	kan	KANNADA			kan						tel	TELUGU			tel						0	084	084	08	2	7.0	2	1	2	-1.58730158730159	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	1	United Kingdom	UK	UK	54	-4	UK	1	United Kingdom	UK	UK	54	-4	UK	20200923	https://indianewengland.com/2020/09/payal-ghosh-anurag-kashyap-got-naked-in-front-of-me/
948110740	20200923	202009	2020	2020.7205											BUS	COMPANY						BUS			1	036	036	03	1	4.0	5	1	5	-0.69284064665127	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200923	https://www.dealstreetasia.com/stories/sequoia-india-guild-community-208211/
948110746	20200923	202009	2020	2020.7205											BUS	INVESTOR						BUS			1	051	051	05	1	3.4	20	2	20	1.94491037095357	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200923	https://www.dealstreetasia.com/stories/byjus-funding-2-208209/
948110789	20200923	202009	2020	2020.7205											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	10	1	10	-0.69284064665127	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200923	https://www.dealstreetasia.com/stories/sequoia-india-guild-community-208211/
948110851	20200923	202009	2020	2020.7205											IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	030	030	03	1	4.0	5	1	5	-2.18150087260035	0							5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200923	http://www.lankaweb.com/news/items/2020/09/22/what-will-india-do-when-us-creates-eelam-with-greater-tamil-nadu-separates-kashmir-from-india/comment-page-1/
948111167	20200923	202009	2020	2020.7205	BUS	COMPANY						BUS													1	036	036	03	1	4.0	295	14	255	0.0723079672640932	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200923	https://www.dealstreetasia.com/stories/sequoia-india-guild-community-208211/
948111179	20200923	202009	2020	2020.7205	BUS	BUSINESS						BUS													1	111	111	11	3	-2.0	26	4	26	1.013863502013	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200923	https://www.mrweb.com/drno/news30320.htm
